Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,AnswerCode,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,ownerID,gender,age,primary work type,presentation reason,other presentation description,BCS,coat condition,demenour,hydration status,ecto status,diarrhoea status,cheek palp status,cheek palp description,lesion status,tx given,Lesion form,comments,lameness severity,health status,health issues,discharge_definition
Jul,25/07/2017,5:20 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717172041-86-333,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,stallion,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,"D-250717172110-86-263,D-250717172339-86-264",,,healthy,,
Jul,25/07/2017,5:24 PM,28/07/2017 06:13,10.01868632,77.3379608,E-250717172402-86-334,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:24 PM,28/07/2017 06:13,10.01857941,77.33795469,E-250717172427-86-335,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,mild,,no diarr,,,yes lesions,NSAIDs,"D-250717172504-86-265,D-250717172601-86-266,D-250717172628-86-267",,,unhealthy,wounds,
Jul,25/07/2017,5:27 PM,28/07/2017 06:13,10.01846618,77.3379962,E-250717172704-86-336,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717172732-86-268,D-250717172806-86-269",,,healthy,,
Jul,25/07/2017,5:28 PM,28/07/2017 06:13,10.0014648,77.3530017,E-250717172827-86-337,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:56 PM,28/07/2017 06:13,10.00155175,77.35359277,E-250717175612-86-338,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717175630-86-270,,,healthy,,
Jul,25/07/2017,5:56 PM,28/07/2017 06:13,10.00173434,77.35401529,E-250717175658-86-339,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:57 PM,28/07/2017 06:13,10.00158227,77.35373448,E-250717175757-86-340,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717180033-86-271,,,healthy,,
Jul,25/07/2017,6:01 PM,28/07/2017 06:13,10.0015411,77.35362047,E-250717180103-86-341,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,more than 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,6:01 PM,28/07/2017 06:13,10.00153239,77.35358123,E-250717180157-86-342,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717180528-86-272,,,healthy,,
Jul,25/07/2017,6:07 PM,28/07/2017 06:13,10.00059907,77.35373001,E-250717180755-86-343,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717180814-86-273,,,healthy,,
Jul,25/07/2017,6:08 PM,28/07/2017 06:13,10.00119994,77.35270999,E-250717180836-86-344,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717180912-86-274,,,healthy,,
Jul,25/07/2017,6:10 PM,28/07/2017 06:13,10.00114285,77.35292292,E-250717181018-86-345,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717181151-86-275,,,unhealthy,discharge,ocular
Jul,25/07/2017,6:12 PM,28/07/2017 06:13,10.00095172,77.35322685,E-250717181234-86-346,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717181345-86-276,,,healthy,,
Jul,25/07/2017,6:14 PM,28/07/2017 06:13,10.00118837,77.35273479,E-250717181413-86-347,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,more than 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,6:15 PM,28/07/2017 06:13,10.00121019,77.35292048,E-250717181511-86-348,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,"D-250717181620-86-277,D-250717181722-86-278",,,healthy,,
Jul,25/07/2017,6:18 PM,28/07/2017 06:13,10.00113105,77.35301998,E-250717181813-86-349,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,6:21 PM,28/07/2017 06:13,10.00141141,77.35337351,E-250717182157-86-350,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,6m to 3y,pack,worming,,2,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717182223-86-279,,,healthy,,
Jul,25/07/2017,6:22 PM,28/07/2017 06:13,10.00140588,77.35330413,E-250717182243-86-351,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,more than 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717182337-86-280,,,healthy,,
Jul,25/07/2017,6:24 PM,28/07/2017 06:13,10.00115336,77.35289371,E-250717182431-86-352,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717182843-86-281,,,healthy,,
Jul,25/07/2017,6:29 PM,28/07/2017 06:13,10.00116446,77.3529188,E-250717182903-86-353,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,2,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,6:29 PM,28/07/2017 06:13,10.00115743,77.35290789,E-250717182945-86-354,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,99,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,"D-250717183016-86-282,D-250717183032-86-283",,,healthy,,
Jul,25/07/2017,6:30 PM,28/07/2017 06:13,10.00143082,77.35277245,E-250717183052-86-355,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717192046-86-284,,,unhealthy,wounds,
Jul,25/07/2017,7:21 PM,28/07/2017 06:13,10.00143599,77.35270782,E-250717192146-86-356,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717192224-86-285,,,healthy,,
Jul,25/07/2017,7:23 PM,28/07/2017 06:13,10.00136228,77.35274856,E-250717192309-86-357,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717192334-86-286,,,healthy,,
Jul,25/07/2017,7:23 PM,28/07/2017 06:13,10.001391,77.35274497,E-250717192352-86-358,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:24 PM,28/07/2017 06:13,10.00140991,77.35275466,E-250717192415-86-359,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:24 PM,28/07/2017 06:13,10.00139837,77.35275301,E-250717192441-86-360,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717192501-86-287,,,healthy,,
Jul,25/07/2017,7:25 PM,28/07/2017 06:13,10.00141169,77.35275265,E-250717192530-86-361,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717192551-86-288,,,healthy,,
Jul,25/07/2017,7:26 PM,28/07/2017 06:13,10.00140573,77.35275595,E-250717192612-86-362,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:26 PM,28/07/2017 06:13,10.00140151,77.35275497,E-250717192634-86-363,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717192656-86-289,,,healthy,,
Jul,25/07/2017,7:27 PM,28/07/2017 06:13,10.00139808,77.35276805,E-250717192759-86-364,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:28 PM,28/07/2017 06:13,10.00137454,77.35278643,E-250717192821-86-365,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:28 PM,28/07/2017 06:13,10.00137519,77.35276505,E-250717192857-86-366,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,6m to 3y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:29 PM,28/07/2017 06:13,10.00139064,77.35277448,E-250717192923-86-367,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717192947-86-290,,,healthy,,
Jul,25/07/2017,7:30 PM,28/07/2017 06:13,10.00143022,77.35276142,E-250717193007-86-368,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717193032-86-291,,,healthy,,
Jul,25/07/2017,7:31 PM,28/07/2017 06:13,10.00144961,77.35273795,E-250717193103-86-369,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717193131-86-292,D-250717193223-86-293",,,healthy,,
Jul,25/07/2017,7:32 PM,28/07/2017 06:13,10.00144416,77.35275709,E-250717193257-86-370,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,more than 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717193327-86-294,D-250717193411-86-295",,,healthy,,
Jul,25/07/2017,7:34 PM,28/07/2017 06:13,10.00140742,77.35276374,E-250717193433-86-371,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:51 PM,28/07/2017 06:13,10.0014112,77.35275927,E-250717195114-86-372,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:51 PM,28/07/2017 06:13,10.00141236,77.35275638,E-250717195136-86-373,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:51 PM,28/07/2017 06:13,10.00141128,77.35275476,E-250717195155-86-374,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:52 PM,28/07/2017 06:13,10.00141019,77.35275382,E-250717195229-86-375,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:52 PM,28/07/2017 06:13,10.00141089,77.35275429,E-250717195248-86-376,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717195133-86-296,D-250717195322-86-297",,,healthy,,
Jul,25/07/2017,7:53 PM,28/07/2017 06:13,10.00141199,77.35275392,E-250717195343-86-377,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,4,healthy,alert,mild,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:54 PM,28/07/2017 06:13,10.00141304,77.35275445,E-250717195405-86-378,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:54 PM,28/07/2017 06:13,10.0014143,77.35275369,E-250717195425-86-379,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,7:54 PM,28/07/2017 06:13,10.00141466,77.35275314,E-250717195445-86-380,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,100,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717195608-86-298,,,healthy,,
